DisNo.,Historic,Classification Key,Disaster Group,Disaster Subgroup,Disaster Type,Disaster Subtype,ISO,Country,Subregion,Region,Location,OFDA/BHA Response,Appeal,Declaration,AID Contribution ('000 US$),Magnitude,Magnitude Scale,Start Year,Start Month,End Year,End Month,Total Deaths,No. Injured,No. Affected,No. Homeless,Total Affected,Reconstruction Costs ('000 US$),"Reconstruction Costs, Adjusted ('000 US$)",Insured Damage ('000 US$),"Insured Damage, Adjusted ('000 US$)",Total Damage ('000 US$),"Total Damage, Adjusted ('000 US$)",CPI,Admin Units,Entry Date,Last Update,Admin Cities,Latitude,Longitude
1962-2886-SAU,No,nat-hyd-flo-flo,Natural,Hydrological,Storm,Severe weather,SAU,Saudi Arabia,Western Asia,Asia,"Makkah, Asir, Najran, Riyadh",No,No,No,2010674.0,4.213719724530546,Kph,1962,8,1962,12,5.0,8.0,90.0,1.0,156.0,4298319.0,4690769.0,320129.0,3684019.0,4402377.0,4659876.0,77.21342455719667,"[{""adm1_code"":2625,""adm1_name"":""Hail""},{""adm1_code"":2628,""adm1_name"":""Madinah""},{""adm1_code"":2629,""adm1_name"":""Makkah""},{""adm1_code"":2634,""adm1_name"":""Tabuk""}]",2006-07-30,2023-09-25,"['Hail', 'Madinah', 'Makkah', 'Tabuk']",23.73485462863271,41.19924990535532
2000-2887-SAU,Yes,nat-hyd-flo-flo,Natural,Biological,Flood,Severe weather,SAU,Saudi Arabia,Western Asia,Asia,Tabuk,No,No,No,3450482.0,4.163955091310482,Km2,2000,3,2000,6,4.0,11.0,89.0,5.0,141.0,2158446.0,4454453.0,4655123.0,1560206.0,517150.0,4501186.0,46.786448659333686,"[{""adm1_code"":2622,""adm1_name"":""Asir""}]",2022-06-29,2023-09-25,['Asir'],24.76095519799088,39.08380922837942
1975-2888-SAU,Yes,nat-hyd-flo-flo,Natural,Hydrological,Epidemic,Flood (General),SAU,Saudi Arabia,Western Asia,Asia,"Madinah, Makkah, Hail, Tabuk",No,No,No,4963377.0,4.539646309917795,Vaccinated,1975,12,1975,12,4.0,5.0,100.0,3.0,124.0,174769.0,2288387.0,946731.0,4947151.0,4706995.0,2898633.0,73.69533099460712,"[{""adm1_code"":2622,""adm1_name"":""Asir""},{""adm1_code"":2627,""adm1_name"":""Jizan""},{""adm1_code"":2629,""adm1_name"":""Makkah""},{""adm1_code"":2630,""adm1_name"":""Najran""}]",2024-02-10,2023-09-25,"['Asir', 'Jizan', 'Makkah', 'Najran']",19.651646975581123,45.76148206345148
1960-2889-SAU,No,nat-hyd-flo-flo,Natural,Biological,Flood,Severe weather,SAU,Saudi Arabia,Western Asia,Asia,Southern Region,No,No,No,4913841.0,2.06083160610455,Km2,1960,4,1960,7,6.0,13.0,103.0,1.0,145.0,2097648.0,1755724.0,1848182.0,3890614.0,1006547.0,241526.0,39.89698275924544,"[{""adm1_code"":2622,""adm1_name"":""Asir""},{""adm1_code"":2623,""adm1_name"":""Baha""},{""adm1_code"":2629,""adm1_name"":""Makkah""}]",2015-05-27,2023-09-25,"['Asir', 'Baha', 'Makkah']",16.062826977941185,46.386482290286445
2016-2890-SAU,No,nat-hyd-flo-flo,Natural,Meteorological,Storm,Flood (General),SAU,Saudi Arabia,Western Asia,Asia,Taif,No,No,No,4286472.0,8.868427690262347,Kph,2016,8,2016,12,5.0,8.0,95.0,4.0,177.0,2956727.0,2148590.0,3446115.0,1111822.0,2313872.0,1661234.0,106.40761627201964,"[{""adm1_code"":2622,""adm1_name"":""Asir""},{""adm1_code"":2629,""adm1_name"":""Makkah""},{""adm1_code"":2630,""adm1_name"":""Najran""},{""adm1_code"":2633,""adm1_name"":""Riyad""}]",2015-10-29,2023-09-25,"['Asir', 'Makkah', 'Najran', 'Riyad']",31.85774675931424,43.55410837041656
2019-2891-SAU,No,nat-hyd-flo-flo,Natural,Hydrological,Storm,Flash flood,SAU,Saudi Arabia,Western Asia,Asia,Northwest Region,No,No,No,3056356.0,2.276004135235267,Kph,2019,8,2019,12,8.0,12.0,87.0,1.0,131.0,283141.0,4708470.0,2945881.0,3525672.0,3616493.0,3971936.0,29.650680294427115,"[{""adm1_code"":2624,""adm1_name"":""Eastern Province""}]",2021-12-23,2023-09-25,['Eastern Province'],31.79751909116579,49.72522541352445
1984-2892-SAU,No,nat-hyd-flo-flo,Natural,Hydrological,Storm,Bacterial disease,SAU,Saudi Arabia,Western Asia,Asia,"Jizan, Riyadh, Makkah, Madinah, Baha, Asir",No,No,No,4143457.0,8.043425859563722,Kph,1984,7,1984,9,2.0,8.0,103.0,2.0,138.0,1618109.0,3537636.0,3872712.0,1001533.0,3679546.0,3959890.0,81.4127445240411,"[{""adm1_code"":2631,""adm1_name"":""Northern Frontier""},{""adm1_code"":2633,""adm1_name"":""Riyad""}]",2013-11-17,2023-09-25,"['Northern Frontier', 'Riyad']",16.13167091364042,41.25106978126675
2020-2893-SAU,No,nat-hyd-flo-flo,Natural,Meteorological,Storm,Blizzard/Winter storm,SAU,Saudi Arabia,Western Asia,Asia,"Madinah, Makkah, Hail, Tabuk",No,No,No,2694534.0,4.558147592711672,Kph,2020,5,2020,7,3.0,7.0,114.0,4.0,128.0,3560125.0,502060.0,2976008.0,1523506.0,1935819.0,1515827.0,29.57844563614638,"[{""adm1_code"":2622,""adm1_name"":""Asir""},{""adm1_code"":2629,""adm1_name"":""Makkah""},{""adm1_code"":2630,""adm1_name"":""Najran""},{""adm1_code"":2633,""adm1_name"":""Riyad""}]",2019-05-13,2023-09-25,"['Asir', 'Makkah', 'Najran', 'Riyad']",22.182824970502587,49.41844587021076
1968-2894-SAU,No,nat-hyd-flo-flo,Natural,Hydrological,Flood,Heat wave,SAU,Saudi Arabia,Western Asia,Asia,Southern Region,No,No,No,2741263.0,4.716995864358054,Km2,1968,12,1968,12,2.0,14.0,109.0,4.0,136.0,1514405.0,4217782.0,3051417.0,1368523.0,4778709.0,114484.0,25.97288994488414,"[{""adm1_code"":2627,""adm1_name"":""Jizan""}]",2015-09-01,2023-09-25,['Jizan'],25.87600149880032,37.15518156090358
1987-2895-SAU,No,nat-hyd-flo-flo,Natural,Hydrological,Extreme temperature,Riverine flood,SAU,Saudi Arabia,Western Asia,Asia,"Asir, Baha, Hail, Jizan, Madinah, Makkah, Tabuk",No,No,No,2530390.0,3.288314166286065,°C,1987,9,1987,11,2.0,12.0,81.0,2.0,135.0,1540886.0,3834135.0,1259974.0,1767319.0,4013367.0,4064840.0,64.00004156849147,"[{""adm1_code"":2627,""adm1_name"":""Jizan""},{""adm1_code"":2629,""adm1_name"":""Makkah""},{""adm1_code"":2630,""adm1_name"":""Najran""}]",2020-12-23,2023-09-25,"['Jizan', 'Makkah', 'Najran']",26.12966406431577,35.706552730085775
1976-2896-SAU,Yes,nat-hyd-flo-flo,Natural,Meteorological,Storm,Viral disease,SAU,Saudi Arabia,Western Asia,Asia,"Jeddah, Makkah",No,No,No,4669511.0,7.877804780982773,Kph,1976,1,1976,3,8.0,13.0,94.0,5.0,122.0,2399746.0,3865853.0,1916809.0,4198386.0,570365.0,533301.0,34.72111452036464,"[{""adm1_code"":2627,""adm1_name"":""Jizan""},{""adm1_code"":2629,""adm1_name"":""Makkah""},{""adm1_code"":2630,""adm1_name"":""Najran""}]",2008-01-11,2023-09-25,"['Jizan', 'Makkah', 'Najran']",18.02544127321728,35.62715675595315
2011-2897-SAU,No,nat-hyd-flo-flo,Natural,Hydrological,Extreme temperature,Viral disease,SAU,Saudi Arabia,Western Asia,Asia,Hafar al-Batin,No,No,No,3681909.0,5.412676502301662,°C,2011,10,2011,11,3.0,13.0,107.0,5.0,147.0,3432416.0,3410545.0,565665.0,3418866.0,1299118.0,1539680.0,37.92332363634224,"[{""adm1_code"":2631,""adm1_name"":""Northern Frontier""},{""adm1_code"":2633,""adm1_name"":""Riyad""}]",2007-08-02,2023-09-25,"['Northern Frontier', 'Riyad']",31.614883531931305,45.56343673153815
1987-2898-SAU,Yes,nat-hyd-flo-flo,Natural,Hydrological,Epidemic,Blizzard/Winter storm,SAU,Saudi Arabia,Western Asia,Asia,"Asir, Makkah",No,No,No,4656552.0,4.661921235771719,Vaccinated,1987,12,1987,12,3.0,9.0,108.0,3.0,170.0,2734360.0,454503.0,48831.0,3359052.0,2085616.0,3710998.0,89.32314946295364,"[{""adm1_code"":2625,""adm1_name"":""Hail""},{""adm1_code"":2628,""adm1_name"":""Madinah""},{""adm1_code"":2629,""adm1_name"":""Makkah""},{""adm1_code"":2634,""adm1_name"":""Tabuk""}]",2010-12-04,2023-09-25,"['Hail', 'Madinah', 'Makkah', 'Tabuk']",21.284008095624134,48.23346915549173
1997-2899-SAU,Yes,nat-hyd-flo-flo,Natural,Meteorological,Storm,Heat wave,SAU,Saudi Arabia,Western Asia,Asia,Southern Region,No,No,No,2631748.0,2.3490067557492926,Kph,1997,5,1997,10,9.0,4.0,79.0,3.0,132.0,2400726.5,2527632.0,2589600.5,2686379.0,2570131.0,2441360.0,59.2668873507262,"[{""adm1_code"":2627,""adm1_name"":""Jizan""},{""adm1_code"":2629,""adm1_name"":""Makkah""},{""adm1_code"":2630,""adm1_name"":""Najran""}]",2020-07-03,2023-09-25,"['Jizan', 'Makkah', 'Najran']",19.348380915061963,37.56651929787748
1977-2900-SAU,Yes,nat-hyd-flo-flo,Natural,Meteorological,Extreme temperature,Severe weather,SAU,Saudi Arabia,Western Asia,Asia,"Taif, Asir, Jizan, Najran",No,No,No,2368632.0,5.441610257541602,°C,1977,6,1977,6,5.0,10.0,95.0,4.0,138.0,2495550.0,2632667.0,2654762.0,2412511.0,2452577.0,2485941.0,89.58000460542313,"[{""adm1_code"":2622,""adm1_name"":""Asir""},{""adm1_code"":2627,""adm1_name"":""Jizan""},{""adm1_code"":2629,""adm1_name"":""Makkah""},{""adm1_code"":2630,""adm1_name"":""Najran""}]",2019-09-09,2023-09-25,"['Asir', 'Jizan', 'Makkah', 'Najran']",23.41504704970842,44.88295746617915
1960-2901-SAU,Yes,nat-hyd-flo-flo,Natural,Hydrological,Flood,Blizzard/Winter storm,SAU,Saudi Arabia,Western Asia,Asia,Jeddah,No,No,No,2966083.0,5.929020405229945,Km2,1960,12,1960,12,3.0,8.0,100.0,4.0,159.0,2783915.0,4956232.0,2076175.0,53813.0,3173670.0,1054176.0,13.502611512473257,"[{""adm1_code"":2622,""adm1_name"":""Asir""},{""adm1_code"":2623,""adm1_name"":""Baha""},{""adm1_code"":2627,""adm1_name"":""Jizan""},{""adm1_code"":2628,""adm1_name"":""Madinah""},{""adm1_code"":2629,""adm1_name"":""Makkah""},{""adm1_code"":2630,""adm1_name"":""Najran""}]",2022-01-09,2023-09-25,"['Asir', 'Baha', 'Jizan', 'Madinah', 'Makkah', 'Najran']",21.003891113174447,37.22486152626665
2021-2902-SAU,Yes,nat-hyd-flo-flo,Natural,Meteorological,Flood,Heat wave,SAU,Saudi Arabia,Western Asia,Asia,"Makkah, Asir, Najran, Riyadh",No,No,No,840905.0,2.356210950080751,Km2,2021,7,2021,7,5.0,12.0,110.0,2.0,145.0,607983.0,4902534.0,4388150.0,2184132.0,2899670.0,1445921.0,83.96327687010388,"[{""adm1_code"":2631,""adm1_name"":""Northern Frontier""},{""adm1_code"":2633,""adm1_name"":""Riyad""}]",2021-05-07,2023-09-25,"['Northern Frontier', 'Riyad']",18.38647622798596,47.73420575816409
2000-2903-SAU,Yes,nat-hyd-flo-flo,Natural,Meteorological,Flood,Viral disease,SAU,Saudi Arabia,Western Asia,Asia,"Taif, Asir, Jizan, Najran",No,No,No,2605062.0,3.420020858090976,Km2,2000,11,2000,12,8.0,11.0,93.0,4.0,144.0,2590932.0,2683041.0,1735329.0,909240.0,1073392.0,2082765.0,17.968287595421017,"[{""adm1_code"":2625,""adm1_name"":""Hail""},{""adm1_code"":2628,""adm1_name"":""Madinah""},{""adm1_code"":2629,""adm1_name"":""Makkah""},{""adm1_code"":2634,""adm1_name"":""Tabuk""}]",2012-06-27,2023-09-25,"['Hail', 'Madinah', 'Makkah', 'Tabuk']",27.349115378161784,44.31879320017847
2002-2904-SAU,Yes,nat-hyd-flo-flo,Natural,Meteorological,Extreme temperature,Heat wave,SAU,Saudi Arabia,Western Asia,Asia,Makkah,No,No,No,3887599.0,8.918786194462479,°C,2002,10,2002,12,3.0,9.0,106.0,1.0,153.0,3338756.0,2518707.0,2265544.0,377116.0,2750517.0,1481374.0,33.19941358501918,"[{""adm1_code"":2634,""adm1_name"":""Tabuk""}]",2017-02-13,2023-09-25,['Tabuk'],24.141245620333574,35.04083465487048
1995-2905-SAU,No,nat-hyd-flo-flo,Natural,Biological,Extreme temperature,Viral disease,SAU,Saudi Arabia,Western Asia,Asia,Jizan,No,No,No,1344494.0,4.766073111280206,°C,1995,2,1995,7,4.0,10.0,99.0,0.0,154.0,4655021.0,646228.0,4631654.0,75462.0,1017570.0,3315910.0,90.43303403970523,"[{""adm1_code"":2622,""adm1_name"":""Asir""},{""adm1_code"":2623,""adm1_name"":""Baha""},{""adm1_code"":2625,""adm1_name"":""Hail""},{""adm1_code"":2627,""adm1_name"":""Jizan""},{""adm1_code"":2628,""adm1_name"":""Madinah""},{""adm1_code"":2629,""adm1_name"":""Makkah""},{""adm1_code"":2634,""adm1_name"":""Tabuk""}]",2010-06-08,2023-09-25,"['Asir', 'Baha', 'Hail', 'Jizan', 'Madinah', 'Makkah', 'Tabuk']",18.77550776292912,37.58900693980106
1984-2906-SAU,No,nat-hyd-flo-flo,Natural,Hydrological,Extreme temperature,Flash flood,SAU,Saudi Arabia,Western Asia,Asia,"Riyadh, Northern Borders",No,No,No,4304911.0,1.4094232460020235,°C,1984,8,1984,10,7.0,8.0,121.0,3.0,157.0,4749243.0,882929.0,4485471.0,1363900.0,3737085.0,3505798.0,86.62727983151932,"[{""adm1_code"":2629,""adm1_name"":""Makkah""}]",2016-03-07,2023-09-25,['Makkah'],16.09866142572377,44.96703394311963
1997-2907-SAU,No,nat-hyd-flo-flo,Natural,Meteorological,Flood,Bacterial disease,SAU,Saudi Arabia,Western Asia,Asia,Northwest Region,No,No,No,3693996.0,5.908632791192721,Km2,1997,3,1997,3,6.0,14.0,76.0,1.0,149.0,2341482.0,4905637.0,1478889.0,769673.0,407473.0,1713067.0,48.23736352667816,"[{""adm1_code"":2622,""adm1_name"":""Asir""}]",2016-05-30,2023-09-25,['Asir'],19.979953056399296,45.80284605391742
1967-2908-SAU,Yes,nat-hyd-flo-flo,Natural,Biological,Epidemic,Heat wave,SAU,Saudi Arabia,Western Asia,Asia,Najran,No,No,No,500612.0,4.31459179212479,Vaccinated,1967,4,1967,8,6.0,9.0,103.0,3.0,140.0,763519.0,3105873.0,2666610.0,2168148.0,946802.0,2187745.0,102.4395891073017,"[{""adm1_code"":2622,""adm1_name"":""Asir""}]",2017-04-19,2023-09-25,['Asir'],16.226430465524842,48.197581781349214
1971-2909-SAU,No,nat-hyd-flo-flo,Natural,Meteorological,Storm,Flood (General),SAU,Saudi Arabia,Western Asia,Asia,Taif,No,No,No,2626131.0,1.507417670562118,Kph,1971,1,1971,2,7.0,12.0,90.0,6.0,138.0,240414.0,3695046.0,2474846.0,4607430.0,174109.0,1385820.0,21.60106618477592,"[{""adm1_code"":2628,""adm1_name"":""Madinah""}]",2019-02-11,2023-09-25,['Madinah'],19.59437523622121,48.65646127123431
2017-2910-SAU,No,nat-hyd-flo-flo,Natural,Hydrological,Flood,Severe weather,SAU,Saudi Arabia,Western Asia,Asia,"Makkah, Jeddah, Taif, Madinah, Tabuk, Al-Jouf",No,No,No,4955962.0,4.470777911875204,Km2,2017,2,2017,3,4.0,8.0,104.0,2.0,117.0,4088295.0,2415254.0,2761007.0,1060014.0,1376296.0,3354547.0,47.9262880224158,"[{""adm1_code"":2622,""adm1_name"":""Asir""},{""adm1_code"":2623,""adm1_name"":""Baha""},{""adm1_code"":2629,""adm1_name"":""Makkah""}]",2009-12-30,2023-09-25,"['Asir', 'Baha', 'Makkah']",20.70561096874149,46.478613787358405
2002-2911-SAU,Yes,nat-hyd-flo-flo,Natural,Meteorological,Extreme temperature,Viral disease,SAU,Saudi Arabia,Western Asia,Asia,Hafar al-Batin,No,No,No,2397697.0,7.523908699382874,°C,2002,10,2002,10,6.0,13.0,88.0,0.0,128.0,1801186.0,858813.0,474054.0,4143287.0,3895370.0,4575785.0,88.80571649774815,"[{""adm1_code"":2622,""adm1_name"":""Asir""},{""adm1_code"":2627,""adm1_name"":""Jizan""},{""adm1_code"":2629,""adm1_name"":""Makkah""},{""adm1_code"":2630,""adm1_name"":""Najran""}]",2018-02-25,2023-09-25,"['Asir', 'Jizan', 'Makkah', 'Najran']",16.581446808763452,47.51708105323736
1994-2912-SAU,No,nat-hyd-flo-flo,Natural,Meteorological,Extreme temperature,Viral disease,SAU,Saudi Arabia,Western Asia,Asia,Taif,No,No,No,1712292.0,7.855755075523582,°C,1994,6,1994,11,2.0,14.0,99.0,2.0,143.0,3404983.0,1506852.0,1436500.0,2986658.0,2572677.0,3708700.0,109.2376270978504,"[{""adm1_code"":2622,""adm1_name"":""Asir""},{""adm1_code"":2623,""adm1_name"":""Baha""},{""adm1_code"":2627,""adm1_name"":""Jizan""},{""adm1_code"":2628,""adm1_name"":""Madinah""},{""adm1_code"":2629,""adm1_name"":""Makkah""},{""adm1_code"":2633,""adm1_name"":""Riyad""}]",2023-01-25,2023-09-25,"['Asir', 'Baha', 'Jizan', 'Madinah', 'Makkah', 'Riyad']",23.0293269344381,40.080820492576336
1979-2913-SAU,No,nat-hyd-flo-flo,Natural,Hydrological,Extreme temperature,Flash flood,SAU,Saudi Arabia,Western Asia,Asia,"Makkah, Najran, Jizan",No,No,No,2601745.0,6.493735372046116,°C,1979,12,1979,12,8.0,10.0,99.0,5.0,141.0,3542981.0,2677431.0,2122286.0,4196735.0,3531492.0,215304.0,17.215267544578264,"[{""adm1_code"":2622,""adm1_name"":""Asir""},{""adm1_code"":2623,""adm1_name"":""Baha""},{""adm1_code"":2627,""adm1_name"":""Jizan""},{""adm1_code"":2628,""adm1_name"":""Madinah""},{""adm1_code"":2629,""adm1_name"":""Makkah""},{""adm1_code"":2633,""adm1_name"":""Riyad""}]",2024-08-27,2023-09-25,"['Asir', 'Baha', 'Jizan', 'Madinah', 'Makkah', 'Riyad']",22.12892147979402,37.07164488204506
1984-2914-SAU,Yes,nat-hyd-flo-flo,Natural,Biological,Flood,Heat wave,SAU,Saudi Arabia,Western Asia,Asia,"Makkah, Jeddah, Taif, Madinah, Tabuk, Al-Jouf",No,No,No,1207199.0,2.153224799879468,Km2,1984,4,1984,8,2.0,5.0,103.0,1.0,149.0,509123.0,4268103.0,973462.0,2375096.0,2458724.0,3628868.0,24.137049787349,"[{""adm1_code"":2625,""adm1_name"":""Hail""},{""adm1_code"":2628,""adm1_name"":""Madinah""},{""adm1_code"":2629,""adm1_name"":""Makkah""},{""adm1_code"":2634,""adm1_name"":""Tabuk""}]",2009-02-27,2023-09-25,"['Hail', 'Madinah', 'Makkah', 'Tabuk']",26.19261121966628,35.87142406677534
1983-2915-SAU,Yes,nat-hyd-flo-flo,Natural,Hydrological,Epidemic,Heat wave,SAU,Saudi Arabia,Western Asia,Asia,Makkah,No,No,No,1479477.0,6.667904631454465,Vaccinated,1983,1,1983,11,7.0,15.0,95.0,3.0,138.0,3234219.0,2165960.0,1446007.0,3220810.0,1438187.0,3961644.0,25.07514036309133,"[{""adm1_code"":2622,""adm1_name"":""Asir""}]",2016-05-27,2023-09-25,['Asir'],25.74118356165834,46.43837084874716
2011-2916-SAU,No,nat-hyd-flo-flo,Natural,Biological,Epidemic,Viral disease,SAU,Saudi Arabia,Western Asia,Asia,Jizan,No,No,No,996448.0,5.857407770397102,Vaccinated,2011,8,2011,12,5.0,15.0,94.0,5.0,150.0,2793047.0,588932.0,1677718.0,4908536.0,2637671.0,3324540.0,99.2853044358947,"[{""adm1_code"":2622,""adm1_name"":""Asir""},{""adm1_code"":2623,""adm1_name"":""Baha""},{""adm1_code"":2627,""adm1_name"":""Jizan""},{""adm1_code"":2628,""adm1_name"":""Madinah""},{""adm1_code"":2629,""adm1_name"":""Makkah""},{""adm1_code"":2630,""adm1_name"":""Najran""}]",2013-10-09,2023-09-25,"['Asir', 'Baha', 'Jizan', 'Madinah', 'Makkah', 'Najran']",29.05188279104929,35.57964667729219
1978-2917-SAU,No,nat-hyd-flo-flo,Natural,Meteorological,Extreme temperature,Flood (General),SAU,Saudi Arabia,Western Asia,Asia,"Riyadh, Northern Borders",No,No,No,87402.0,5.140237183651009,°C,1978,10,1978,10,9.0,9.0,101.0,5.0,143.0,3676837.0,2143572.0,1494070.0,164185.0,2163000.0,4547821.0,28.84706413016705,"[{""adm1_code"":2625,""adm1_name"":""Hail""},{""adm1_code"":2628,""adm1_name"":""Madinah""},{""adm1_code"":2629,""adm1_name"":""Makkah""},{""adm1_code"":2634,""adm1_name"":""Tabuk""}]",2021-06-02,2023-09-25,"['Hail', 'Madinah', 'Makkah', 'Tabuk']",20.042812641596576,37.0464071273258
1992-2918-SAU,No,nat-hyd-flo-flo,Natural,Biological,Epidemic,Blizzard/Winter storm,SAU,Saudi Arabia,Western Asia,Asia,"Riyadh, Northern Borders",No,No,No,1838997.0,1.8343708900429805,Vaccinated,1992,3,1992,8,9.0,9.0,97.0,1.0,124.0,3824331.0,4896015.0,4552609.0,33901.0,2426420.0,1617055.0,73.97966430489416,"[{""adm1_code"":2627,""adm1_name"":""Jizan""}]",2009-09-18,2023-09-25,['Jizan'],28.7346881580982,35.83831437817561
1999-2919-SAU,No,nat-hyd-flo-flo,Natural,Biological,Extreme temperature,Flash flood,SAU,Saudi Arabia,Western Asia,Asia,"Makkah, Jeddah, Taif, Madinah, Tabuk, Al-Jouf",No,No,No,4588307.0,4.547890995287331,°C,1999,6,1999,12,5.0,10.0,88.0,4.0,154.0,1533480.0,4544607.0,2880094.0,3847088.0,3619373.0,4564393.0,30.555041780950493,"[{""adm1_code"":2622,""adm1_name"":""Asir""},{""adm1_code"":2623,""adm1_name"":""Baha""},{""adm1_code"":2627,""adm1_name"":""Jizan""},{""adm1_code"":2628,""adm1_name"":""Madinah""},{""adm1_code"":2629,""adm1_name"":""Makkah""},{""adm1_code"":2633,""adm1_name"":""Riyad""}]",2014-08-25,2023-09-25,"['Asir', 'Baha', 'Jizan', 'Madinah', 'Makkah', 'Riyad']",23.57840273149978,41.85734250586221
1966-2920-SAU,No,nat-hyd-flo-flo,Natural,Biological,Storm,Flash flood,SAU,Saudi Arabia,Western Asia,Asia,Hafar al-Batin,No,No,No,4676179.0,1.2909630689606812,Kph,1966,8,1966,9,5.0,14.0,100.0,3.0,145.0,2506762.0,3058829.0,2162626.0,3019915.0,3999671.0,443334.0,23.18137095911229,"[{""adm1_code"":2624,""adm1_name"":""Eastern Province""}]",2020-11-04,2023-09-25,['Eastern Province'],28.4396695431495,40.37161332702063
1979-2921-SAU,Yes,nat-hyd-flo-flo,Natural,Meteorological,Epidemic,Riverine flood,SAU,Saudi Arabia,Western Asia,Asia,"Makkah, Najran, Jizan",No,No,No,4185228.0,3.9493925812495823,Vaccinated,1979,10,1979,10,8.0,9.0,89.0,0.0,147.0,206231.0,3370814.0,4548926.0,410208.0,39329.0,640485.0,78.26390151204586,"[{""adm1_code"":2631,""adm1_name"":""Northern Frontier""},{""adm1_code"":2633,""adm1_name"":""Riyad""}]",2013-12-25,2023-09-25,"['Northern Frontier', 'Riyad']",20.96786477474036,38.23556850744975
1992-2922-SAU,No,nat-hyd-flo-flo,Natural,Hydrological,Storm,Viral disease,SAU,Saudi Arabia,Western Asia,Asia,"Makkah, Jeddah, Taif, Madinah, Tabuk, Al-Jouf",No,No,No,3389506.0,5.08259690361187,Kph,1992,11,1992,12,10.0,5.0,92.0,4.0,167.0,3445956.0,77740.0,2986145.0,1217813.0,2017124.0,3278054.0,25.43738670114685,"[{""adm1_code"":2627,""adm1_name"":""Jizan""},{""adm1_code"":2629,""adm1_name"":""Makkah""},{""adm1_code"":2630,""adm1_name"":""Najran""}]",2010-05-04,2023-09-25,"['Jizan', 'Makkah', 'Najran']",24.348920787971185,47.01818196420536
2003-2923-SAU,No,nat-hyd-flo-flo,Natural,Meteorological,Storm,Viral disease,SAU,Saudi Arabia,Western Asia,Asia,Jizan,No,No,No,949844.0,3.5019509551556283,Kph,2003,7,2003,12,2.0,10.0,105.0,4.0,137.0,549134.0,3879124.0,39884.0,1756177.0,1825579.0,1709647.0,106.32338427986711,"[{""adm1_code"":2629,""adm1_name"":""Makkah""}]",2008-11-03,2023-09-25,['Makkah'],26.94109391979946,39.82173970672045
2019-2924-SAU,No,nat-hyd-flo-flo,Natural,Hydrological,Storm,Heat wave,SAU,Saudi Arabia,Western Asia,Asia,Tabuk,No,No,No,3358716.0,3.470064261331294,Kph,2019,8,2019,11,1.0,8.0,117.0,0.0,171.0,2451336.0,824499.0,759029.0,2877444.0,2256444.0,3008141.0,102.98423193653848,"[{""adm1_code"":2624,""adm1_name"":""Eastern Province""}]",2007-04-08,2023-09-25,['Eastern Province'],25.98207143146442,39.43037381031261
1976-2925-SAU,No,nat-hyd-flo-flo,Natural,Meteorological,Epidemic,Flood (General),SAU,Saudi Arabia,Western Asia,Asia,Najran,No,No,No,871067.0,4.917887347155255,Vaccinated,1976,3,1976,10,13.0,10.0,122.0,2.0,154.0,1364980.0,4300870.0,2576589.0,264598.0,3515597.0,1237993.0,20.10548910270777,"[{""adm1_code"":2622,""adm1_name"":""Asir""},{""adm1_code"":2629,""adm1_name"":""Makkah""},{""adm1_code"":2630,""adm1_name"":""Najran""},{""adm1_code"":2633,""adm1_name"":""Riyad""}]",2015-06-03,2023-09-25,"['Asir', 'Makkah', 'Najran', 'Riyad']",21.32427989947544,45.3093040737208
1993-2926-SAU,Yes,nat-hyd-flo-flo,Natural,Biological,Extreme temperature,Viral disease,SAU,Saudi Arabia,Western Asia,Asia,Makkah,No,No,No,1991334.0,3.4976488663563483,°C,1993,2,1993,11,3.0,10.0,93.0,3.0,146.0,1543194.0,3739118.0,2061638.0,2712250.0,1171988.0,351357.0,52.13140635794539,"[{""adm1_code"":2622,""adm1_name"":""Asir""},{""adm1_code"":2623,""adm1_name"":""Baha""},{""adm1_code"":2627,""adm1_name"":""Jizan""},{""adm1_code"":2628,""adm1_name"":""Madinah""},{""adm1_code"":2629,""adm1_name"":""Makkah""},{""adm1_code"":2633,""adm1_name"":""Riyad""}]",2018-08-14,2023-09-25,"['Asir', 'Baha', 'Jizan', 'Madinah', 'Makkah', 'Riyad']",24.7858115638614,35.55928558957933
2021-2927-SAU,No,nat-hyd-flo-flo,Natural,Meteorological,Storm,Bacterial disease,SAU,Saudi Arabia,Western Asia,Asia,"Madinah, Makkah, Hail, Tabuk",No,No,No,2631748.0,8.380391152167967,Kph,2021,4,2021,4,5.0,10.0,99.0,2.0,138.0,2400726.5,2527632.0,2589600.5,2686379.0,2570131.0,2441360.0,64.10108165178406,"[{""adm1_code"":2624,""adm1_name"":""Eastern Province""}]",2019-10-10,2023-09-25,['Eastern Province'],31.333661262017102,49.29823253731169
